44,animal,Tiger,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594791bc269765eb4b1a5f_kids_english_animals_tiger.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Tiger_word.mp3,"t:Tiger,s:l,k:44",,"44:{text:'Tiger',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594791bc269765eb4b1a5f_kids_english_animals_tiger.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Tiger_word.mp3'},"
45,animal,Turkey,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59479f3ba6dc556b1ae502_kids_english_animals_turkey.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Turkey_word.mp3,"t:Turkey,s:l,k:45",,"45:{text:'Turkey',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59479f3ba6dc556b1ae502_kids_english_animals_turkey.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Turkey_word.mp3'},"
46,animal,Turtle,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5948433f44fd4044f9a30b_kids_english_animals_turtle.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Turtle_word.mp3,"t:Turtle,s:l,k:46",,"46:{text:'Turtle',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5948433f44fd4044f9a30b_kids_english_animals_turtle.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Turtle_word.mp3'},"
47,animal,Unicorn,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59485c76f70e49535ba489_kids_english_animals_unicorn.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Unicorn_word.mp3,"t:Unicorn,s:l,k:47",,"47:{text:'Unicorn',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59485c76f70e49535ba489_kids_english_animals_unicorn.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Unicorn_word.mp3'},"
48,animal,Whale,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594898f146e8d98faf36f8_kids_english_animals_whale.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Whale_word.mp3,"t:Whale,s:l,k:48",,"48:{text:'Whale',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594898f146e8d98faf36f8_kids_english_animals_whale.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Whale_word.mp3'},"
49,animal,Worm,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5948a23f44fdf099f9d22b_kids_english_animals_worm.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Worm_word.mp3,"t:Worm,s:l,k:49",,"49:{text:'Worm',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5948a23f44fdf099f9d22b_kids_english_animals_worm.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Worm_word.mp3'},"
50,animal,Zebra,https://assets.website-files.com/5e4e48af45b75d848013007e/5efafdae3e2404f70c615ce5_zebra.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Zebra_word.mp3,"t:Zebra,s:l,k:50",,"50:{text:'Zebra',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5efafdae3e2404f70c615ce5_zebra.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Zebra_word.mp3'},"
51,animal,Pigeon,https://assets.website-files.com/5e4e48af45b75d848013007e/5efafb9fb7d51714857a4fb7_pigeon.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Pigeon_word.mp3,"t:Pigeon,s:l,k:51",,"51:{text:'Pigeon',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5efafb9fb7d51714857a4fb7_pigeon.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Pigeon_word.mp3'},"
52,animal,Dinosaur,https://assets.website-files.com/5e4e48af45b75d848013007e/5efaf951d665551397f8b37e_dinosaur.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Dinosaur_word.mp3,"t:Dinosaur,s:l,k:52",,"52:{text:'Dinosaur',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5efaf951d665551397f8b37e_dinosaur.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Dinosaur_word.mp3'},"
53,animal,Dragon,https://assets.website-files.com/5e4e48af45b75d848013007e/5efaf9746f2d72415ca414a2_dragon.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Dragon_word.mp3,"t:Dragon,s:l,k:53",,"53:{text:'Dragon',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5efaf9746f2d72415ca414a2_dragon.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Dragon_word.mp3'},"
54,animal,Kangaroo,https://assets.website-files.com/5e4e48af45b75d848013007e/5efafa8e2d9c1d26a8bcad59_kangaroo.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Kangaroo_word.mp3,"t:Kangaroo,s:l,k:54",,"54:{text:'Kangaroo',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5efafa8e2d9c1d26a8bcad59_kangaroo.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Kangaroo_word.mp3'},"
55,animal,Clownfish,https://assets.website-files.com/5e4e48af45b75d848013007e/5efaf8f8bcc13f47fcab3fb4_clownfish.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Clownfish_word.mp3,"t:Clownfish,s:l,k:55",,"55:{text:'Clownfish',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5efaf8f8bcc13f47fcab3fb4_clownfish.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Clownfish_word.mp3'},"
56,animal,Rhinoceros,https://assets.website-files.com/5e4e48af45b75d848013007e/5efafc1a1c34b6be29d8b28f_rhino.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Rhinoceros_word.mp3,"t:Rhinoceros,s:l,k:56",,"56:{text:'Rhinoceros',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5efafc1a1c34b6be29d8b28f_rhino.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Rhinoceros_word.mp3'},"
